"Y","FrlD","FrlB","FrlC","FrlR","FrlA","FrlT2","FrlT3","GfrF","GfrD","GfrB","GfrC","GfrA","GfrR","FrlO","FrlN","FrlM","FrlX","FrlU","FrlV","FrlW","FrlT4"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1,"1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1,"1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1,"1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1,"1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1,"1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","1","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","1"
0,"0","1","0","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","1","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","1"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","1","0","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
0,"1","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
1,"1","1","0","1","1","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
0,"0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
